title~views~uptime_y~uptime_m~uptime_d~link
QUEM S=C3=83O OS ARTISTAS DA LUCCAS TOON~2,112,969~0~4~121~https://www.youtube.com/watch?v=3DtPO0aQQ4e-k
NOVOS EQUIPAMENTOS DOS AVENTUREIROS =E2=80=93 NOVOS EPIS=C3=93DIOS~565,438~0~4~121~https://www.youtube.com/watch?v=3D6R8rIolHhxk
AVENTUREIROS FORAM CAPTURADOS POR DOCES M=C3=81GICOS~209,544~0~4~121~https://www.youtube.com/watch?v=3DdAAtZTKahoM
GIOVANNA PERDEU SUA FRANJINHA~319,947~0~5~151~https://www.youtube.com/watch?v=3DwUdtK7TyE8M
LUCCAS NETO PROCURA ANIMAIS DO MINECRAFT NA VIDA REAL (AXOLOTE RARO EXISTE DE VERDADE)~378,671~0~5~151~https://www.youtube.com/watch?v=3D8en4Km684AM
AS NOVAS PEDRAS DO PODER DOS AVENTUREIROS E O BRACELETE~694,435~0~5~151~https://www.youtube.com/watch?v=3Dw9stoNSBMVk
LUCCAS TOON EM: CAMILA vs GABI~548,146~0~5~151~https://www.youtube.com/watch?v=3Dk7kIEXTVK9s
A AULA DE DESENHO NA ESCOLA FANT=C3=81STICA (FA=C3=87A VOC=C3=8A MESMO)~1,672,227~0~5~151~https://www.youtube.com/watch?v=3DpjGnjk9KE8U
LUCCAS E GI PASSEIAM NO ZOOL=C3=93GICO DE S=C3=83O PAULO~310,273~0~5~151~https://www.youtube.com/watch?v=3DWWZ6LOWOiu4
MELHORES EPIS=C3=93DIOS COM PR=C3=8DNCIPES, GUERREIRAS E DRAG=C3=95ES (COMPILADO PR=C3=8DNCIPE LU)~629,977~0~5~151~https://www.youtube.com/watch?v=3Dlrte2hYLWmE
LUCCAS E GI FICARAM DE RECUPERA=C3=87=C3=83O NA ESCOLA~159,567~0~5~151~https://www.youtube.com/watch?v=3Dkk5DIbULIL8
OS BRINQUEDOS TROSLARAM O LUCCAS NETO~746,749~0~5~151~https://www.youtube.com/watch?v=3Dw7v08Zmg10w
LUCCAS NETO E OS AVENTUREIROS BRINCANDO DE GINCANA~893,294~0~5~151~https://www.youtube.com/watch?v=3DCIXxSEBBXqg
OS AVENTUREIROS FICAM PRESOS NA CASA DE FESTAS INFANTIL~436,684~0~5~151~https://www.youtube.com/watch?v=3Ddc_-_eNC5PU
LUCCAS TOON EM: SEREIAS EXISTEM DE VERDADE !!!~285,143~0~5~151~https://www.youtube.com/watch?v=3DSvUG0Hr4TOM
A WANDINHA FOI NA FESTA DE PIJAMA DA GI~882,151~0~5~151~https://www.youtube.com/watch?v=3DqgD0hYP_sFk
LUCCAS TOON EM: MENINAS ENTRARAM EM UM V=C3=8DDEO GAME~219,894~0~5~151~https://www.youtube.com/watch?v=3DCORcPq9wRVU
APRENDENDO SOBRE PROFISS=C3=95ES COM O LUCCAS NETO (COMPILADO DE EPIS=C3=93DIOS)~1,060,166~0~5~151~https://www.youtube.com/watch?v=3Dof6L4JUPzBw
PASSAMOS 24 HORAS NO ZOO SP (CAIXA M=C3=81GICA DE TELETRANSPORTE)~1,394,323~0~5~151~https://www.youtube.com/watch?v=3DqNv8L2r_4YM
LUCCAS TOON EM: DANIEL SE CASOU COM A MULHER ERRADA~137,975~0~5~151~https://www.youtube.com/watch?v=3DzBpnqFlmW78
A BONECA DA AVENTUREIRA ROSA FICOU GIGANTE~175,436~0~5~151~https://www.youtube.com/watch?v=3DxGG3mwVm54I
VIRAMOS CRIAN=C3=87AS POR UM DIA DENTRO DE UMA CASA DE FESTAS~1,120,991~0~5~151~https://www.youtube.com/watch?v=3D5Oet5sPagvA
GIOVANNA APRENDE A CUIDAR DOS ANIMAIS~236,569~0~5~151~https://www.youtube.com/watch?v=3D2wUXCHdQPYA
FIQUEI 24 HORAS BRINCANDO EM UMA CASA DE FESTA INFANTIL~3,411,763~0~5~151~https://www.youtube.com/watch?v=3DOKPRD9mt0m4
OS MELHORES DIAS DO LUCCAS NETO !!!~779,267~0~6~182~https://www.youtube.com/watch?v=3DeYgyy7W8TAA
GIOVANNA CUIDA DA VOV=C3=93 NO HOTEL INFANTIL~248,451~0~6~182~https://www.youtube.com/watch?v=3DEOe4LHJ59iw
O AVENTUREIRO VERDE DEIXOU DE SER AVENTUREIRO E VIROU YOUTUBER~236,938~0~6~182~https://www.youtube.com/watch?v=3DtsFM5FM6vhA
LUCCAS NETO PINTA COM SUAS AMIGAS~3,138,372~0~6~182~https://www.youtube.com/watch?v=3DoQ-G2Mb9Ngg
DUAS AVENTUREIRAS SE ENFRENTARAM NA FLORESTA DO PEGIGO !!! (O PIOR ACONTECEU)~267,665~0~6~182~https://www.youtube.com/watch?v=3DJ2aZ1s6sXNo
OS V=C3=8DDEOS MAIS EDUCATIVOS DO LUCCAS NETO PARA AS CRIAN=C3=87AS~3,165,913~0~6~182~https://www.youtube.com/watch?v=3DtTa5dB_bJpQ
LUCCAS TOON EM: FAZENDO SLIME DE PR=C3=8DNCIPE E PRINCESA~177,450~0~6~182~https://www.youtube.com/watch?v=3D7FMeLlWtdoA
GI ENSINA A IMPORT=C3=83NCIA DE LER~256,925~0~6~182~https://www.youtube.com/watch?v=3D0N2eWzQ446M
AS MELHORES BRINCADEIRAS E GINCANAS COM OS AVENTUREIROS DA LUCCAS TOON~464,861~0~6~182~https://www.youtube.com/watch?v=3DzKBHuhmO8IA
LUCCAS TOON EM: O AVENTUREIRO AMARELO DESAPARECEU~219,233~0~6~182~https://www.youtube.com/watch?v=3D4Hu7_jlk0mc
MELHORES EPIS=C3=93DIOS COM A RA=C3=8DSSA PROFISSA SALSICHA (ESCOLINHA FANT=C3=81STICA +1 HORA)~2,307,385~0~6~182~https://www.youtube.com/watch?v=3Dz1GHcYPzxW8
AS AVENTUREIRAS VIRARAM GATINHAS DE VERDADE!~108,390~0~6~182~https://www.youtube.com/watch?v=3DlPjVvKPtYpU
QUAL MELHOR BOLO ??? MENINOS vS MENINAS~204,696~0~6~182~https://www.youtube.com/watch?v=3DPn6zk3ihhQc
GINCANA DO LUCCAS NA CASA DE FESTAS INFANTIL~430,410~0~6~182~https://www.youtube.com/watch?v=3DehNkKqiUFxQ
LUCCAS NETO GANHOU UMA FESTA SURPRESA DA SUA IRM=C3=83~264,116~0~6~182~https://www.youtube.com/watch?v=3D1gnvFotpbUU
TODAS AS TROSLAGENS QUE O LUCCAS NETO FEZ NO ANIVERS=C3=81RIO~180,686~0~6~182~https://www.youtube.com/watch?v=3DsrXh1TZyhG0
RAFAEL FICOU FAMOSO NA ESCOLA DO LUCCAS~283,710~0~6~182~https://www.youtube.com/watch?v=3DbrKMBCykBFQ
TODAS AS M=C3=9ASICAS DO ANIVERS=C3=81RIO DO LUCCAS NETO (GR=C3=81TIS)~745,464~0~6~182~https://www.youtube.com/watch?v=3DpP8Z9qNLVs4
O AVENTUREIRO VERDE FOI SEQUESTRADO PELOS VIL=C3=95ES~199,426~0~6~182~https://www.youtube.com/watch?v=3D3G4pducGJFE
VAZOU O NOVO FILME DO LUCCAS NETO MEU ANIVERS=C3=81RIO!!!~720,541~0~6~182~https://www.youtube.com/watch?v=3DnVcQVFJ6l2E
ESQUECERAM O ANIVERS=C3=81RIO DO LUCCAS NETO~429,673~0~6~182~https://www.youtube.com/watch?v=3DQ22_I6SPRIE
OS AVENTUREIROS E O PIOR ANIVERS=C3=81RIO DO MUNDO !!!~245,882~0~6~182~https://www.youtube.com/watch?v=3DWysw2iXb_CQ
O ANIVERS=C3=81RIO SURPRESA DO LUCCAS NETO DEU ERRADO~340,086~0~6~182~https://www.youtube.com/watch?v=3DKwvSG8Nw778
O NOVO E TERR=C3=8DVEL VESTIDO DA PRINCESA MEL~210,636~0~6~182~https://www.youtube.com/watch?v=3DGyY9Tyo1msk
OS MENINOS BAGUN=C3=87ARAM O QUARTO DO LUCCAS NETO~349,007~0~6~182~https://www.youtube.com/watch?v=3D-HM6QRN2bRs
LUCCAS NETO EM: O MEU ANIVERS=C3=81RIO~719,444~0~6~182~https://www.youtube.com/watch?v=3D913N2MggpJI
GIOVANNA PREPARA SURPRESA PRA VOV=C3=93~410,133~0~7~212~https://www.youtube.com/watch?v=3Ddb8dHKDJBQM
AS MELHORES HISTORINHAS DO LUCCAS NETO (+1 HORA UNIVERSO LUCCAS TOON)~2,321,245~0~7~212~https://www.youtube.com/watch?v=3D2w6ua2fV9rA
GABI N=C3=83O GOSTA MAIS DA RAISSA SALSICHA !!!~712,112~0~7~212~https://www.youtube.com/watch?v=3DtPsxqBOyNQU
APRENDENDO A PROTEGER A NATUREZA COM O LUCCAS NETO~694,427~0~7~212~https://www.youtube.com/watch?v=3DVx_VyxP-LaA
LUCCAS TOON EM: RAISSA PROFISSA PERDEU VIROU SALSICHA~721,549~0~7~212~https://www.youtube.com/watch?v=3DhjP6OmvEdc4
OS AVENTUREIROS - O FILME NO CINEMA~1,079,236~0~7~212~https://www.youtube.com/watch?v=3DLjqYgSSCYA4
MELHORES V=C3=8DDEOS DO LUCCAS NETO PRA VOC=C3=8A ASSISTIR EM CASA~679,391~0~7~212~https://www.youtube.com/watch?v=3DEbtWdUjuCe8
GABI E WANDINHA NO DESAFIO COLORIDO VS BLACK~1,307,534~0~7~212~https://www.youtube.com/watch?v=3DBrgW1mDcHk0
TODOS OS V=C3=8DDEOS DE GINCANA DO LUCCAS NETO MAIS LEGAIS (+1 HORA)~1,687,797~0~7~212~https://www.youtube.com/watch?v=3Dzu7NT85yaC0
PRINCESA QUER SER UMA PRINCESA DE VERDADE~274,707~0~7~212~https://www.youtube.com/watch?v=3DzAN51AS3O0c
RAISSA VIROU UMA YOUTUBER NA ESCOLA FANT=C3=81STICA!!!~514,553~0~7~212~https://www.youtube.com/watch?v=3DRZ-N_5Ne5u0
TODOS OS V=C3=8DDEOS DO LUCCAS NETO COM A PRINCESA (+1H DE V=C3=8DDEOS)~4,946,834~0~7~212~https://www.youtube.com/watch?v=3Drlbab0kuovY
LUCCAS TOON EM: UMA LI=C3=87=C3=83O SOBRE DIVIDIR~170,441~0~7~212~https://www.youtube.com/watch?v=3DVL55nkJVDKA
AS MELHORES TROSLAGENS DO LUCCAS NETO (+1 HORA DE V=C3=8DDEO!!!)~2,641,193~0~7~212~https://www.youtube.com/watch?v=3Dp38bzk9tRpE
AS PRINCESAS SE TRANSFORMARAM EM UM MONSTRO~109,035~0~7~212~https://www.youtube.com/watch?v=3DaYABahIhzx0
LUCCAS TOON EM: =C3=89 PROIBIDO USAR CELULAR NA ESCOLA !!!~1,007,681~0~7~212~https://www.youtube.com/watch?v=3DaWdFIft0jgs
BRINCADEIRAS PRA FAZER EM CASA COM O LUCCAS NETO (+2 HORAS V=C3=8DDEOS)~4,095,563~0~7~212~https://www.youtube.com/watch?v=3DwKkoQ_CCfAk
LUCCAS TOON EM: RICO Vs POBRE~390,404~0~7~212~https://www.youtube.com/watch?v=3DEDznlOriM-E
EPIS=C3=93DIOS DE FESTA A FANTASIA E HALLOWEN COM WANDINHA~2,250,706~0~7~212~https://www.youtube.com/watch?v=3DZvMmjGy9Q3I
LUCCAS TOON EM: TIPOS DE ALUNOS NA VOLTA =C3=80S AULAS~280,167~0~7~212~https://www.youtube.com/watch?v=3DvfYwWXGd_e8
TUBAR=C3=83O PAP=C3=83O INVADIU A ESCOLA FANT=C3=81STICA~295,136~0~7~212~https://www.youtube.com/watch?v=3DEJFVEOq_3Qg
A VILANA PEGOU TODAS AS PEDRAS DO PODER~480,212~0~7~212~https://www.youtube.com/watch?v=3DvM2OpsPxW2Q
CRIAN=C3=87AS INVADIRAM A LUCCAS TOON E CONHECERAM A GI~552,805~0~8~243~https://www.youtube.com/watch?v=3D_Ni-bP3OgWY
WANDINHA E RAISSA TROCARAM DE ESTILOS POR 1 DIA~350,887~0~8~243~https://www.youtube.com/watch?v=3D7nJaAVsv088
OS AVENTUREIROS FORAM PRA PRIS=C3=83O!!!~219,501~0~8~243~https://www.youtube.com/watch?v=3DMCqyRb7YemM
ACAMPAMENTO DE F=C3=89RIAS 4 SAIU NA NETFLIX!!! (TRAILER OFICIAL)~66,727~0~8~243~https://www.youtube.com/watch?v=3Db6YfscgQYk8
ASSISTIR ACAMPAMENTO DE F=C3=89RIAS 4 DE GRA=C3=87A - FILME LUCCAS NETO~116,628~0~8~243~https://www.youtube.com/watch?v=3DRS7zdvKMris
RA=C3=8DSSA FICOU COM VERGONHA NA FESTA DA ESCOLA FANT=C3=81STICA~358,077~0~8~243~https://www.youtube.com/watch?v=3DFAKtrGzlirg
A PE=C3=87A DE TEATRO DA ESCOLA FANT=C3=81STICA (VENHA PARTICIPAR)~246,273~0~8~243~https://www.youtube.com/watch?v=3Dof8XH3lASt8
EPIS=C3=93DIOS COM A WANDINHA E LUCCAS NETO! (+1 HORA DE V=C3=8DDEOS DIVERTIDOS!!!)~1,765,030~0~8~243~https://www.youtube.com/watch?v=3DxEPQCwWHC-0
UMA BARATA ENTROU NO QUARTO DA GI~673,057~0~8~243~https://www.youtube.com/watch?v=3Ddd1RSFKIbIg
MELHORES DESENHOS COM PRINCESAS E PR=C3=8DNCIPES DO LUCCAS NETO E SEUS AMIGOS (+1 hora)~1,983,901~0~8~243~https://www.youtube.com/watch?v=3D4JnWDuqfePc
OS ALUNOS V=C3=83O DAN=C3=87AR NA FESTA JUNINA DA ESCOLA FANT=C3=81STICA!~1,892,449~0~8~243~https://www.youtube.com/watch?v=3DVg7O0tF6id4
GIOVANNA TROSLOU OS VIL=C3=95ES DA FLORESTA DO PERIGO~462,717~0~8~243~https://www.youtube.com/watch?v=3DRBovynblA2k
+2 HORAS APRENDENDO COM O LUCCAS NETO (COMPILADO DE EPIS=C3=93DIOS EDUCATIVOS)~11,523,402~0~8~243~https://www.youtube.com/watch?v=3D_UoTgiLgmlY
A AMANDA DESAPARECEU DA ESCOLA FANT=C3=81STICA!!~510,142~0~8~243~https://www.youtube.com/watch?v=3D7GYsHKRLDMw
OS V=C3=8DDEOS MAIS DIVERTIDOS DA ESCOLA DO LUCCAS NETO!!! (+1 HORA DE EPIS=C3=93DIOS!!!!)~1,223,873~0~8~243~https://www.youtube.com/watch?v=3DqBInGRZ1mec
A VOV=C3=93 ESQUECEU A GI EM CASA~323,414~0~8~243~https://www.youtube.com/watch?v=3D8hUC7b2Jfo0
LUCCAS E GI PERDERAM O LANCHE DA ESCOLA~458,358~0~8~243~https://www.youtube.com/watch?v=3DfINRPbEYmiY
Escola Fant=C3=A1stica | +1 HORA DE EPIS=C3=93DIOS COM DANIEL E CAMILA (DANIMILA)~1,238,236~0~8~243~https://www.youtube.com/watch?v=3DZ02lMe1EnIM
WANDINHA =C3=89 A NOVA ALUNA DA ESCOLA FANT=C3=81STICA~1,991,618~0~8~243~https://www.youtube.com/watch?v=3DV7xNu6OGYi0
Luccas Neto e hist=C3=B3rias de halloween por 2 horas | Luccas Toon em Portugu=C3=AAs~2,500,524~0~8~243~https://www.youtube.com/watch?v=3Dmh-koMWGBYI
PANDORA E VAMPY FIZERAM OS ALUNOS LIMPAREM A ESCOLA TODA~465,283~0~8~243~https://www.youtube.com/watch?v=3DHUq4zhqGdDE
O CARNAVAL DOS AVENTUREIROS~439,578~0~8~243~https://www.youtube.com/watch?v=3DKtliS2y1s68
Os Aventureiros | Momentos mais engra=C3=A7ados com 2 hora de piadas | Luccas Toon em Portugu=C3=AAs~2,417,295~0~9~271~https://www.youtube.com/watch?v=3DPQjGT7K1NR0
LUCCAS NETO N=C3=83O TEM DINHEIRO PRA COMPRAR ROUPA~1,945,307~0~9~271~https://www.youtube.com/watch?v=3Df0JNWX_AQEM
Luccas Neto | 1 HORA de futebol e aventuras esportivas! | Luccas Toon em Portugu=C3=AAs~1,768,154~0~9~271~https://www.youtube.com/watch?v=3DgaiYJO0YnvY
LUCCAS N=C3=83O TEM DINHEIRO PRA COMPRAR MOCHILA NOVA~1,869,530~0~9~271~https://www.youtube.com/watch?v=3DKIoEKrkH1VQ
LUCCAS NETO EM O QUE MAIS IMPORTA NA ESCOLA =C3=89 APRENDER!~1,657,504~0~9~271~https://www.youtube.com/watch?v=3DRttMopTfooo
Os Aventureiros | 1 hora de v=C3=ADdeos com a Gi | Luccas Toon em Portugu=C3=AAs~5,477,786~0~9~271~https://www.youtube.com/watch?v=3DaVwInzuU50s
DIRETORA VIROU ALUNA DA ESCOLA FANT=C3=81STICA~502,387~0~9~271~https://www.youtube.com/watch?v=3DGd8VUNPuM4A
2 HORAS DO AVENTUREIRO AZUL SALVANDO O DIA | LUCCAS TOON~993,246~0~9~271~https://www.youtube.com/watch?v=3Do8puTozGphE
CAMILA VIRA POLICIAL DA ESCOLA FANT=C3=81STICA E PRENDE DANIEL~292,110~0~9~271~https://www.youtube.com/watch?v=3DavQjB3fpqAg
A APRENDIZ DE AVENTUREIRA ROSA QUER MUDAR DE COR~417,746~0~9~271~https://www.youtube.com/watch?v=3Ddn4BQ9yKVyw
O NOVO PROFESSOR DA ESCOLA FANT=C3=81STICA~1,129,605~0~9~271~https://www.youtube.com/watch?v=3DXUgywxulWFI
TODAS AS M=C3=9ASICAS DO FILME - ACAMPAMENTO DE F=C3=89RIAS 4: O DESAFIO FINAL~1,903,350~0~9~271~https://www.youtube.com/watch?v=3DgE-DO5E5gqE
LUCCAS NETO E A S=C3=89RIE DE FIGURINHAS COMPLETA | +2h de v=C3=ADdeos~1,528,986~0~9~271~https://www.youtube.com/watch?v=3DiQ8UYaSUm9c
AVENTUREIRO PRETO VIROU O HULK POR UM DIA~263,968~0~9~271~https://www.youtube.com/watch?v=3D-CwMwosI6Q4
OS V=C3=8DDEOS MAIS ASSISTIDOS DO LUCCAS NETO | PARTE 2~2,491,760~0~9~271~https://www.youtube.com/watch?v=3DD9XFSDogx8c
A NOVA MELHOR AMIGA DA RA=C3=8DSSA~260,572~0~9~271~https://www.youtube.com/watch?v=3Dp3xp8vlW7Pk
LUCCAS NETO VS WANDINHA~1,969,751~0~9~271~https://www.youtube.com/watch?v=3DwaVRJUmkbLU
LUCCAS NETO AJUDA A ALUNA NOVA WANDINHA NA ESCOLA~1,388,482~0~9~271~https://www.youtube.com/watch?v=3DRR9NeIpp4HE
VAZOU CENAS DA JESSI NO NOVO FILME DO LUCCAS NETO - ACAMPAMENTO DE F=C3=89RIAS 4~260,954~0~9~271~https://www.youtube.com/watch?v=3DeZtrXRGrGEw
VAZOU CENAS DO LUCCAS NETO EM ACAMPAMENTO DE F=C3=89RIAS 4~222,434~0~9~271~https://www.youtube.com/watch?v=3DhVjB3KQ18B0
VAZOU CENAS DOS FAMOSOS EM ACAMPAMENTO DE F=C3=89RIAS 4 COM O LUCCAS NETO~213,260~0~9~271~https://www.youtube.com/watch?v=3Db6k3gfJ8zpo
LUCCAS NETO E GI DAN=C3=87AM PARA VENCER~160,830~0~9~271~https://www.youtube.com/watch?v=3DoRJ7nnzd4gE
OS AVENTUREIROS DAN=C3=87AM COM A WANDINHA~451,488~0~9~271~https://www.youtube.com/watch?v=3DOtrq28yH2Gw
CONCURSO DO DIA DOS NAMORADOS DA ESCOLA FANT=C3=81STICA~529,490~0~9~271~https://www.youtube.com/watch?v=3D55gmqmtXNC8
T=C3=94 NA ROXTEEN - ACAMPAMENTO DE F=C3=89RIAS 4 (CLIPE OFICIAL)~1,812,141~0~9~271~https://www.youtube.com/watch?v=3DjCRXW2AJSIw
CONTA COMIGO - ACAMPAMENTO DE F=C3=89RIAS 4 (CLIPE OFICIAL)~270,015~0~9~271~https://www.youtube.com/watch?v=3DCZ0Am20iK_I
=C3=89 TUDO NOSSO - ACAMPAMENTO DE F=C3=89RIAS 4 (CLIPE OFICIAL)~1,121,761~0~9~271~https://www.youtube.com/watch?v=3D0KR9W9X4ezk
QUANTAS M=C3=9ASICAS DO ACAMPAMENTO DE F=C3=89RIAS 4 VOC=C3=8A CONSEGUE DAN=C3=87AR?~130,892~0~9~271~https://www.youtube.com/watch?v=3DXD1cBBeCCq0
VIL=C3=83O TOP=C3=83O CAPTUROU DANIEL E BRUCE NA ESCOLA FANT=C3=81STICA~187,388~0~9~271~https://www.youtube.com/watch?v=3DhY8RXYU89ss
ALUNOS VIRAM SUPER HER=C3=93IS NA ESCOLA DO LUCCAS~261,492~0~9~271~https://www.youtube.com/watch?v=3D4EbJjECuMBU
VAZOU !!!!! CENAS DO NOVO FILME DO LUCCAS NETO: ACAMPAMENTO DE F=C3=89RIAS 4 DE GRA=C3=87A PARA OS F=C3=83S !!!~312,409~0~9~271~https://www.youtube.com/watch?v=3DOAqp-VITVq4
TODAS AS DERROTAS DOS VIL=C3=95ES PARA OS AVENTUREIROS | +1H V=C3=8DDEOS em Portugu=C3=AAs~1,128,736~0~9~271~https://www.youtube.com/watch?v=3DtK7phVFZVZw
O VALENT=C3=83O TIROU AS MELHORES NOTAS NA ESCOLA DO LUCCAS NETO~758,929~0~9~271~https://www.youtube.com/watch?v=3DqvKnSeL16yU
LUCCAS NETO EM: ACAMPAMENTO DE F=C3=89RIAS 4 - O DESAFIO FINAL (TRAILER OFICIAL)~355,441~0~9~271~https://www.youtube.com/watch?v=3DKBGYeL1fUL8
Luccas Neto | Gi se machucou | Aprendendo em Portugu=C3=AAs~283,223~0~9~271~https://www.youtube.com/watch?v=3DvzWc170_5Nc
LUCCAS NETO VIRA SUPER HER=C3=93I POR UM DIA~319,351~0~10~302~https://www.youtube.com/watch?v=3Dbx8YVDyRuIU
GABI FICOU MAIS FAMOSA QUE A RAISSA PROFISSA SALSICHA~905,165~0~10~302~https://www.youtube.com/watch?v=3DDttrbdffYn0
Os Aventureiros | Conhecendo uma fada menino | Luccas Toon em Portugu=C3=AAs~161,577~0~10~302~https://www.youtube.com/watch?v=3DQfaVHjoBTdE
